pixel1;pixel2;pixel3;pixel4;solid;vertical;diagonal;horizontal
0,71320957;0,838848868;0,799116432;0,262224206;1;0;0;0
0,773302146;0,446895317;0,322052919;0,933242339;1;0;0;0
0,382329788;0,73214853;0,844982913;0,992314178;1;0;0;0
0,761295443;0,758130163;0,207616749;0,411440541;1;0;0;0
0,683392754;0,957069008;0,258653611;0,546815476;1;0;0;0
0,532856918;0,234542358;0,479644638;0,568015514;1;0;0;0
0,850746292;0,205535845;0,942440038;0,307296711;1;0;0;0
0,455426266;0,637254483;0,345446235;0,331994641;1;0;0;0
0,689215711;0,670808486;0,594710116;0,404029712;1;0;0;0
0,715938895;0,824358444;0,219134457;0,401589552;1;0;0;0
0,419051017;0,985860641;0,782771775;0,485755224;1;0;0;0
0,540067665;0,680239135;0,518399536;0,448289857;1;0;0;0
0,224704917;0,52124412;0,289165355;0,420911034;1;0;0;0
0,623982627;0,897544244;0,773783571;0,624756318;1;0;0;0
0,982820888;0,389350024;0,593285132;0,488325124;1;0;0;0
0,973412107;0,252673058;0,513634136;0,272575873;1;0;0;0
0,65120303;0,636526574;0,779394972;0,518230456;1;0;0;0
0,543169555;0,566559347;0,352981427;0,675719634;1;0;0;0
0,843081349;0,577361605;0,829190821;0,282732115;1;0;0;0
0,624205106;0,573392694;0,979545862;0,971514854;1;0;0;0
0,489198459;0,241477046;0,713247239;0,899581032;1;0;0;0
0,550963803;0,984928801;0,515425837;0,822539935;1;0;0;0
0,44707235;0,395979988;0,702247756;0,89971752;1;0;0;0
0,515656167;0,249856701;0,291271043;0,937253356;1;0;0;0
0,313229068;0,306811185;0,609947611;0,870794534;1;0;0;0
0,269108585;0,727972328;0,513626717;0,396773419;1;0;0;0
0,524867992;0,909532814;0,884309007;0,450617831;1;0;0;0
0,700099948;0,234463046;0,457184731;0,302168557;1;0;0;0
0,887328095;0,819926215;0,889023312;0,325481422;1;0;0;0
0,219767209;0,327290367;0,308409991;0,284593951;1;0;0;0
0,542038998;0,75110296;0,304529381;0,215445017;1;0;0;0
0,883848683;0,301932208;0,625437558;0,738620305;1;0;0;0
0,79219192;0,275565828;0,870308509;0,789101033;1;0;0;0
0,572623343;0,377518022;0,942938944;0,711542425;1;0;0;0
0,593668267;0,40561836;0,8710891;0,76024764;1;0;0;0
0,98401373;0,55734355;0,301657558;0,74084294;1;0;0;0
0,664172437;0,578707737;0,614909234;0,219443802;1;0;0;0
0,48197062;0,263854696;0,359142418;0,949529319;1;0;0;0
0,279969781;0,639932823;0,326245709;0,691534686;1;0;0;0
0,855078149;0,331718091;0,988965353;0,389842416;1;0;0;0
0,934425515;0,513748276;0,849685849;0,630411841;1;0;0;0
0,2767453;0,629264715;0,271690278;0,700661964;1;0;0;0
0,396072277;0,833255878;0,855197014;0,395199554;1;0;0;0
0,401206369;0,263009221;0,917300214;0,948357491;1;0;0;0
0,786415058;0,970582117;0,382179294;0,277274846;1;0;0;0
0,85679548;0,435657912;0,510796895;0,397905534;1;0;0;0
0,551786354;0,550264219;0,638360628;0,656454578;1;0;0;0
0,776385002;0,634157042;0,538687271;0,946503196;1;0;0;0
0,834928095;0,760730026;0,688577631;0,924315368;1;0;0;0
0,571505639;0,995783429;0,74439242;0,77295249;1;0;0;0
0,634781991;0,752199451;0,50221117;0,235479325;1;0;0;0
0,775424574;0,644503844;0,203440033;0,475942382;1;0;0;0
0,732611345;0,739164739;0,863983481;0,702305357;1;0;0;0
0,870088878;0,839650112;0,257081127;0,878573537;1;0;0;0
0,933322122;0,926236086;0,240693902;0,408298909;1;0;0;0
0,211009518;0,663191298;0,449169893;0,570332109;1;0;0;0
0,240067738;0,667882046;0,23188562;0,33064515;1;0;0;0
0,595535712;0,447084943;0,26467187;0,755845463;1;0;0;0
0,584314669;0,338153395;0,346517683;0,961706909;1;0;0;0
0,328300992;0,832404507;0,217840443;0,935382921;1;0;0;0
0,860077943;0,392928866;0,91943734;0,943547317;1;0;0;0
0,969670265;0,216947424;0,810676135;0,839664527;1;0;0;0
0,645525314;0,860604282;0,914302026;0,644387422;1;0;0;0
0,662228671;0,901229636;0,373418184;0,741293737;1;0;0;0
0,697558218;0,895784225;0,492367928;0,55706719;1;0;0;0
0,852259334;0,249828656;0,544663911;0,994794377;1;0;0;0
0,434663899;0,922544659;0,47670938;0,789657853;1;0;0;0
0,512225535;0,270170017;0,517817592;0,93686114;1;0;0;0
0,236197557;0,342880298;0,53984223;0,388887374;1;0;0;0
0,797040888;0,309696068;0,784030714;0,779654428;1;0;0;0
0,638913738;0,85945729;0,372666087;0,682410712;1;0;0;0
0,414869901;0,607885328;0,616509614;0,301229823;1;0;0;0
0,933601479;0,403739015;0,307483547;0,316816299;1;0;0;0
0,476730957;0,635090415;0,73023709;0,72731619;1;0;0;0
0,720362318;0,474491584;0,945896526;0,775675139;1;0;0;0
0,343272919;0,704356501;0,748595693;0,632573298;1;0;0;0
0,584995562;0,542494893;0,320790658;0,885648006;1;0;0;0
0,608780174;0,530278335;0,366383782;0,847685231;1;0;0;0
0,202874716;0,971272809;0,500136525;0,976092087;1;0;0;0
0,676420347;0,940356135;0,805444589;0,733689208;1;0;0;0
0,723062078;0,917322943;0,296826393;0,763145415;1;0;0;0
0,275853142;0,423655912;0,854368271;0,815653265;1;0;0;0
0,679578193;0,281447211;0,295738471;0,644917361;1;0;0;0
0,594259172;0,358259373;0,536326456;0,450452858;1;0;0;0
0,763321931;0,295919131;0,83425194;0,456994634;1;0;0;0
0,971744391;0,628605559;0,889430936;0,352241984;1;0;0;0
0,833208699;0,588517717;0,519202226;0,654325563;1;0;0;0
0,691037867;0,725927274;0,386527056;0,581135615;1;0;0;0
0,25322013;0,404481254;0,972662785;0,395973111;1;0;0;0
0,423267123;0,777189325;0,562434391;0,291345584;1;0;0;0
0,866709178;0,750563523;0,663836232;0,3808102;1;0;0;0
0,58936981;0,357870698;0,366682531;0,704678303;1;0;0;0
0,55331343;0,460933554;0,201970006;0,858291645;1;0;0;0
0,809152591;0,851014852;0,934702568;0,207396096;1;0;0;0
0,216927473;0,66128413;0,601109394;0,64444674;1;0;0;0
0,605902147;0,992424642;0,961213166;0,762181019;1;0;0;0
0,567757337;0,37859834;0,345480176;0,549866979;1;0;0;0
0,374193004;0,758372632;0,828085064;0,812946152;1;0;0;0
0,461649996;0,231768439;0,304868111;0,283369659;1;0;0;0
0,760580362;0,731945064;0,889281163;0,773490315;1;0;0;0
0,748237439;0,262921829;0,984428518;0,207129326;1;0;0;0
0,409032944;0,342967953;0,316720744;0,599112029;1;0;0;0
0,639027049;0,705784244;0,890899876;0,712633886;1;0;0;0
0,820798819;0,988776323;0,582531278;0,267746382;1;0;0;0
0,93759535;0,261233538;0,616949717;0,576666759;1;0;0;0
0,29450782;0,308166985;0,572690442;0,644908615;1;0;0;0
0,896414358;0,353603928;0,488734374;0,343184123;1;0;0;0
0,93722134;0,501839917;0,974349595;0,490251767;1;0;0;0
0,843328079;0,742252737;0,941500797;0,25996805;1;0;0;0
0,732404632;0,53806896;0,560108666;0,220325969;1;0;0;0
0,291558021;0,578195418;0,698225092;0,504861891;1;0;0;0
0,314285155;0,54235673;0,234826006;0,397567477;1;0;0;0
0,969427836;0,66078578;0,204329783;0,727411541;1;0;0;0
0,367065428;0,208188103;0,921811048;0,878287867;1;0;0;0
0,696204699;0,381848955;0,943097641;0,448970385;1;0;0;0
0,341518024;0,379172573;0,649272357;0,380891157;1;0;0;0
0,227189628;0,987526488;0,368858492;0,394272684;1;0;0;0
0,633818705;0,960837292;0,600118577;0,593473455;1;0;0;0
0,351959417;0,447973546;0,685746537;0,933891438;1;0;0;0
0,891938356;0,914338554;0,638343484;0,857144549;1;0;0;0
0,618669286;0,224096171;0,624384034;0,640103821;1;0;0;0
0,897837163;0,267537905;0,214305733;0,989040601;1;0;0;0
0,254960847;0,254357796;0,245611514;0,92812821;1;0;0;0
0,773888581;0,485511786;0,85833018;0,255762988;1;0;0;0
0,426051352;0,746301896;0,527119298;0,957187645;1;0;0;0
0,325751017;0,346913552;0,557794408;0,697344038;1;0;0;0
0,511379619;0,893705488;0,366441986;0,851150677;1;0;0;0
0,802299561;0,211182304;0,789937728;0,825959937;1;0;0;0
0,439118292;0,842276086;0,682561839;0,937061294;1;0;0;0
0,966847647;0,712234632;0,877915321;0,45512031;1;0;0;0
0,304435755;0,349579742;0,294178528;0,496177118;1;0;0;0
0,920206719;0,56663581;0,903270308;0,879979305;1;0;0;0
0,925799136;0,910646686;0,637926965;0,810576173;1;0;0;0
0,78376817;0,677248391;0,841986093;0,65036992;1;0;0;0
0,997383107;0,91947702;0,31636312;0,958451191;1;0;0;0
0,588060653;0,287089904;0,852560268;0,549845921;1;0;0;0
0,932622804;0,296047024;0,859895872;0,447667893;1;0;0;0
0,452450708;0,325587019;0,574243572;0,487316782;1;0;0;0
0,486894146;0,373659582;0,801736132;0,435677527;1;0;0;0
0,645964897;0,833657051;0,52872246;0,227410896;1;0;0;0
0,509071274;0,675251815;0,638400318;0,418634145;1;0;0;0
0,972856713;0,541386079;0,559806009;0,478272556;1;0;0;0
0,528333285;0,70289162;0,421428705;0,631219995;1;0;0;0
0,286746992;0,408153512;0,601748287;0,603561962;1;0;0;0
0,269225582;0,72261682;0,427996755;0,467698427;1;0;0;0
0,417693963;0,516695821;0,664123646;0,776264931;1;0;0;0
0,856174641;0,377518104;0,699508337;0,890758546;1;0;0;0
0,453926273;0,98317624;0,408852516;0,648869266;1;0;0;0
0,945883493;0,590984049;0,490927796;0,740763173;1;0;0;0
0,467776346;0,606131817;0,377555141;0,44245833;1;0;0;0
0,243660117;0,514827642;0,741557429;0,935774385;1;0;0;0
0,760109843;0,80086102;0,344351403;0,469022309;1;0;0;0
0,500881838;0,327593081;0,729563207;0,946190877;1;0;0;0
0,915263184;0,611544946;0,359977891;0,475871961;1;0;0;0
0,257941561;0,843365944;0,679939648;0,40605199;1;0;0;0
0,346623005;0,455350482;0,338684016;0,587291586;1;0;0;0
0,891401233;0,98293469;0,602025085;0,407362712;1;0;0;0
0,281250035;0,502273036;0,479929501;0,443763629;1;0;0;0
0,700785877;0,294537235;0,823547592;0,259302177;1;0;0;0
0,741621255;0,841170758;0,25674509;0,730016033;1;0;0;0
0,958185442;0,50622424;0,231984364;0,945141082;1;0;0;0
0,506732155;0,97266715;0,35507302;0,708352599;1;0;0;0
0,835009577;0,701504619;0,750237441;0,293513244;1;0;0;0
0,508041369;0,824793559;0,92580377;0,768491987;1;0;0;0
0,591618872;0,216733216;0,456823017;0,488279402;1;0;0;0
0,260673072;0,738069806;0,285481195;0,335024108;1;0;0;0
0,891130038;0,649135636;0,864964616;0,569082969;1;0;0;0
0,6282907;0,904309286;0,823717768;0,554375839;1;0;0;0
0,581920535;0,481087823;0,325618613;0,802365015;1;0;0;0
0,599743103;0,541025078;0,426328294;0,353222014;1;0;0;0
0,905040909;0,591269342;0,648961444;0,977547586;1;0;0;0
0,793280968;0,688729594;0,320202285;0,652077604;1;0;0;0
0,292027247;0,583831695;0,834495293;0,839481477;1;0;0;0
0,217780872;0,28358157;0,294461108;0,557297165;1;0;0;0
0,272824051;0,989067225;0,517823603;0,787507177;1;0;0;0
0,242138315;0,476304355;0,662883803;0,819390532;1;0;0;0
0,47000623;0,80604129;0,864956615;0,931520357;1;0;0;0
0,570406283;0,542105676;0,333354356;0,937666135;1;0;0;0
0,426759882;0,316244842;0,461783943;0,414227875;1;0;0;0
0,481342379;0,670728862;0,340168439;0,797582993;1;0;0;0
0,520542697;0,53630807;0,427502652;0,20745117;1;0;0;0
0,871069347;0,759970087;0,998132602;0,883088185;1;0;0;0
0,438642304;0,272542402;0,926220071;0,522806747;1;0;0;0
0,976498323;0,758723972;0,229579487;0,326407604;1;0;0;0
0,981782802;0,259413713;0,542271002;0,553692914;1;0;0;0
0,717556867;0,314621726;0,508418423;0,523834858;1;0;0;0
0,714456562;0,620474785;0,439775357;0,985200561;1;0;0;0
0,864392497;0,796034694;0,79455088;0,864234031;1;0;0;0
0,396668198;0,893620672;0,74421509;0,870106963;1;0;0;0
0,702949105;0,297739066;0,963073887;0,28521393;1;0;0;0
0,889859833;0,234927347;0,670317914;0,217726343;1;0;0;0
0,697796314;0,644542203;0,919462127;0,546140301;1;0;0;0
0,256882711;0,290747828;0,203527226;0,562471743;1;0;0;0
0,596000383;0,911061942;0,703544998;0,843061214;1;0;0;0
0,218958821;0,883347008;0,496194651;0,990691251;1;0;0;0
0,859832202;0,556141252;0,359381448;0,834103888;1;0;0;0
0,814680752;0,978861996;0,919092203;0,358044632;1;0;0;0
0,377617601;0,411076693;0,47360966;0,29590516;1;0;0;0
0,267543172;0,686114724;0,785873021;0,94438342;1;0;0;0
0,475169631;0,85967904;0,504921999;0,98606924;1;0;0;0
0,725308182;0,987425585;0,517320582;0,936543889;1;0;0;0
0,584461236;0,428755918;0,583765911;0,322453617;1;0;0;0
0,580112468;0,22785487;0,324991513;0,636608218;1;0;0;0
0,486222155;0,547926161;0,933156229;0,641823627;1;0;0;0
0,623146996;0,355458303;0,418795196;0,932284018;1;0;0;0
0,279285854;0,928480049;0,765375312;0,554583168;1;0;0;0
0,527625692;0,609745334;0,353699911;0,720851256;1;0;0;0
0,348207749;0,798815281;0,871804439;0,955159581;1;0;0;0
0,467190037;0,931783038;0,777194429;0,244385707;1;0;0;0
0,909281612;0,428676097;0,820048649;0,203335173;1;0;0;0
0,351936467;0,482426532;0,74053556;0,626602448;1;0;0;0
0,599858807;0,977151568;0,575970203;0,781102506;1;0;0;0
0,327134514;0,953690318;0,284671593;0,986884978;1;0;0;0
0,432020188;0,91678289;0,250429529;0,582363153;1;0;0;0
0,600947156;0,980799844;0,74229209;0,246786603;1;0;0;0
0,679838476;0,955771857;0,213279389;0,521614378;1;0;0;0
0,820019191;0,838478586;0,343815906;0,85877336;1;0;0;0
0,395564956;0,440325409;0,953852232;0,862098468;1;0;0;0
0,88981671;0,866869975;0,631848596;0,218682666;1;0;0;0
0,564083799;0,944383982;0,3759047;0,790799985;1;0;0;0
0,334573816;0,839696724;0,462309981;0,930260553;1;0;0;0
0,809047734;0,27216644;0,234102921;0,423314825;1;0;0;0
0,969035109;0,264951217;0,512515231;0,691557397;1;0;0;0
0,753939533;0,223682132;0,39470993;0,491468633;1;0;0;0
0,671014996;0,925263305;0,633845406;0,252680367;1;0;0;0
0,562202234;0,825117156;0,883967311;0,734219953;1;0;0;0
0,57365713;0,815991792;0,913081308;0,224966036;1;0;0;0
0,422659983;0,970986226;0,751379644;0,707731983;1;0;0;0
0,535887093;0,619397291;0,454723426;0,252217613;1;0;0;0
0,371550369;0,684178174;0,871462387;0,94055924;1;0;0;0
0,54685535;0,963281517;0,749767737;0,215036117;1;0;0;0
0,662791839;0,907205784;0,352912793;0,74706786;1;0;0;0
0,794826061;0,905697151;0,607208728;0,410029253;1;0;0;0
0,436639567;0,857947933;0,883934991;0,602536509;1;0;0;0
0,891623878;0,516790254;0,371576082;0,711263569;1;0;0;0
0,411771292;0,235796679;0,544580685;0,605906875;1;0;0;0
0,70916817;0,976371013;0,336817652;0,865672932;1;0;0;0
0,885261117;0,934377541;0,590781576;0,390449792;1;0;0;0
0,757932073;0,992859482;0,931343876;0,837410932;1;0;0;0
0,963041364;0,233503245;0,322289293;0,399813578;1;0;0;0
0,915135229;0,441948387;0,305019129;0,990813345;1;0;0;0
0,458908214;0,602397542;0,854618353;0,927389776;1;0;0;0
0,843142134;0,32273975;0,352120645;0,771486079;1;0;0;0
0,455566637;0,996247608;0,530289459;0,502311228;1;0;0;0
0,807727613;0,397077559;0,675866859;0,239821475;1;0;0;0
0,372386054;0,358218821;0,849130576;0,363963391;1;0;0;0
0,741689663;0,370405402;0,227469068;0,913426767;1;0;0;0
0,490746134;0,453811724;0,440278615;0,757853544;1;0;0;0
0,999078146;0,364973435;0,699497847;0,459254766;1;0;0;0
0,979577301;0,374492771;0,452718176;0,263900875;1;0;0;0
0,662261701;0,23706866;0,683917335;0,701001039;1;0;0;0
0,929101584;0,388490587;0,442882233;0,670290544;1;0;0;0
0,477612681;0,657049007;0,868202848;0,502231351;1;0;0;0
0,644260783;0,657825512;0,737526117;0,493426916;1;0;0;0
0,679559121;0,688027116;0,365429363;0,789249029;1;0;0;0
0,864854304;0,572658905;0,421322264;0,565213297;1;0;0;0
0,485991065;0,200522705;0,641656101;0,240220027;1;0;0;0
0,382096873;0,765011631;0,97875155;0,225257234;1;0;0;0
0,391567059;0,424973094;0,49252643;0,870117423;1;0;0;0
0,596594641;0,289704863;0,566634903;0,795041431;1;0;0;0
0,516739744;0,770017788;0,521895284;0,611644565;1;0;0;0
0,709113918;0,848373781;0,846294203;0,984740674;1;0;0;0
0,63786027;0,829103645;0,888858743;0,211699655;1;0;0;0
0,270523926;0,336696852;0,303815545;0,628540297;1;0;0;0
0,598928087;0,530165677;0,299582807;0,80159459;1;0;0;0
0,620755212;0,276396879;0,500381904;0,848733039;1;0;0;0
0,967081379;0,47912697;0,617575033;0,496700024;1;0;0;0
0,94005693;0,647888876;0,742427608;0,949175515;1;0;0;0
0,602510029;0,513218931;0,666536199;0,952569029;1;0;0;0
0,770505962;0,222167503;0,598059346;0,831365283;1;0;0;0
0,229457031;0,724364097;0,211560985;0,837548345;1;0;0;0
0,59276274;0,696455604;0,503205568;0,523246617;1;0;0;0
0,287497179;0,824348558;0,944866343;0,55374828;1;0;0;0
0,860280603;0,485825489;0,518400599;0,76498235;1;0;0;0
0,371209327;0,886996871;0,48121777;0,996800927;1;0;0;0
0,673558247;0,245648577;0,643602546;0,540359814;1;0;0;0
0,99008524;0,772069969;0,706879116;0,661211587;1;0;0;0
0,60060459;0,20382351;0,387137991;0,549365611;1;0;0;0
0,588958941;0,464806113;0,282187863;0,695452999;1;0;0;0
0,681615785;0,754904031;0,936332871;0,473288553;1;0;0;0
0,509477666;0,58039414;0,506460724;0,521494956;1;0;0;0
0,383222194;0,952857871;0,602008798;0,513104677;1;0;0;0
0,470149821;0,426779301;0,785656063;0,593786985;1;0;0;0
0,873523658;0,262725131;0,896876734;0,495316063;1;0;0;0
0,532700134;0,370592804;0,426308536;0,939115872;1;0;0;0
0,961218937;0,350667712;0,3707575;0,716505697;1;0;0;0
0,357152185;0,675054453;0,212101339;0,394112855;1;0;0;0
0,992210093;0,857889232;0,626460662;0,381618111;1;0;0;0
0,920471843;0,656602293;0,576602505;0,90365621;1;0;0;0
0,35925367;0,807113207;0,263862018;0,769300452;1;0;0;0
0,890049971;0,538902509;0,272885311;0,438884878;1;0;0;0
0,294745125;0,82639633;0,765309745;0,419671618;1;0;0;0
0,385530212;0,369522962;0,478892048;0,350181296;1;0;0;0
0,938663963;0,832501406;0,618417038;0,779780151;1;0;0;0
0,680912765;0,566649831;0,267190398;0,369933726;1;0;0;0
0,89133614;0,542271458;0,896263994;0,762853608;1;0;0;0
0,637159363;0,335935542;0,49446138;0,778245618;1;0;0;0
0,724880056;0,407967788;0,322434767;0,719603942;1;0;0;0
0,602726873;0,388287737;0,845014915;0,30103631;1;0;0;0
0,771587753;0,383842289;0,868164722;0,908290844;1;0;0;0
0,48552807;0,902532248;0,86712569;0,696863899;1;0;0;0
0,493563987;0,539156952;0,606010983;0,438968795;1;0;0;0
0,649721683;0,749423858;0,384209822;0,599904648;1;0;0;0
0,38093091;0,300235936;0,852207739;0,915444542;1;0;0;0
0,737017566;0,766671367;0,348531541;0,203671676;1;0;0;0
0,471894861;0,278041047;0,935995869;0,785820201;1;0;0;0
0,461131962;0,691755472;0,316592136;0,873476806;1;0;0;0
0,345055008;0,802830073;0,744137725;0,796735646;1;0;0;0
0,658095361;0,391945703;0,660504468;0,86330041;1;0;0;0
0,468872911;0,914388951;0,520624567;0,351694682;1;0;0;0
0,399063565;0,204168814;0,38868258;0,608157259;1;0;0;0
0,462377221;0,940768823;0,517057543;0,537184426;1;0;0;0
0,282481486;0,951517074;0,609752435;0,269120806;1;0;0;0
0,975895194;0,799905923;0,550268169;0,507128748;1;0;0;0
0,307210231;0,265841888;0,682061553;0,540627532;1;0;0;0
0,655041925;0,972222813;0,466462407;0,679540779;1;0;0;0
0,7659485;0,434190483;0,304029672;0,565646928;1;0;0;0
0,409415356;0,731166074;0,85320753;0,202004654;1;0;0;0
0,534484704;0,490393348;0,729069089;0,37069111;1;0;0;0
0,231508168;0,74952848;0,782414612;0,435992516;1;0;0;0
0,368916027;0,371172209;0,655762033;0,442890553;1;0;0;0
0,412253732;0,420141262;0,976688529;0,790386696;1;0;0;0
0,461380006;0,911423527;0,414144425;0,528429754;1;0;0;0
0,39475872;0,733601621;0,57209145;0,879131483;1;0;0;0
0,409801665;0,205594356;0,843071081;0,865745692;1;0;0;0
0,703170305;0,989131261;0,891161134;0,728568226;1;0;0;0
0,61255803;0,595405319;0,302148635;0,771770763;1;0;0;0
0,36402217;0,641637101;0,86242861;0,944991064;1;0;0;0
0,275673187;0,473122119;0,976231874;0,395951474;1;0;0;0
0,800784968;0,308133744;0,418168391;0,717549371;1;0;0;0
0,989500715;0,821165904;0,244859392;0,581751422;1;0;0;0
0,226498913;0,363731149;0,412597979;0,543757207;1;0;0;0
0,538011692;0,403293926;0,270909316;0,688079835;1;0;0;0
0,581383082;0,557653183;0,906993103;0,428087165;1;0;0;0
0,821378806;0,97703275;0,391271191;0,516335651;1;0;0;0
0,370701679;0,80714766;0,851915208;0,804716311;1;0;0;0
0,593604486;0,757459433;0,325542344;0,925896529;1;0;0;0
0,584708121;0,45641369;0,33340005;0,973071153;1;0;0;0
0,698345681;0,649189846;0,428668418;0,518446078;1;0;0;0
0,332222877;0,711892061;0,502423338;0,683617562;1;0;0;0
0,933592939;0,927195788;0,968327361;0,24473039;1;0;0;0
-0,879619007;-0,514356388;-0,61993695;-0,214765308;1;0;0;0
-0,999521526;-0,617240582;-0,574984949;-0,427655661;1;0;0;0
-0,400787953;-0,933251708;-0,537045172;-0,863447113;1;0;0;0
-0,410481703;-0,611793975;-0,78668125;-0,493159755;1;0;0;0
-0,545053088;-0,729676997;-0,804938185;-0,779729106;1;0;0;0
-0,601749228;-0,701866139;-0,967334598;-0,420966606;1;0;0;0
-0,408068486;-0,669954523;-0,581026907;-0,802443147;1;0;0;0
-0,884192807;-0,740693959;-0,824813643;-0,54420905;1;0;0;0
-0,809934462;-0,96235393;-0,494680677;-0,982031743;1;0;0;0
-0,713472021;-0,580512944;-0,244775332;-0,96291998;1;0;0;0
-0,452113959;-0,324002066;-0,664977476;-0,430964642;1;0;0;0
-0,367276807;-0,598936441;-0,765520116;-0,362537727;1;0;0;0
-0,254566314;-0,651404071;-0,465944592;-0,541379797;1;0;0;0
-0,49524148;-0,305734598;-0,590496496;-0,634339427;1;0;0;0
-0,204855477;-0,856212689;-0,381971589;-0,305547266;1;0;0;0
-0,351611634;-0,876622107;-0,470163692;-0,749304223;1;0;0;0
-0,888746355;-0,523030807;-0,57923302;-0,650733307;1;0;0;0
-0,840668975;-0,203648558;-0,228206509;-0,466500048;1;0;0;0
-0,233740994;-0,391147888;-0,501863309;-0,979140708;1;0;0;0
-0,699874957;-0,256889241;-0,654317654;-0,700456708;1;0;0;0
-0,993673442;-0,266026887;-0,720219537;-0,934279881;1;0;0;0
-0,983399033;-0,781585505;-0,397282863;-0,9908718;1;0;0;0
-0,941053431;-0,203170437;-0,207056161;-0,734419136;1;0;0;0
-0,720601025;-0,664611225;-0,528395387;-0,780036168;1;0;0;0
-0,804928471;-0,699090933;-0,298922137;-0,501703717;1;0;0;0
-0,569498306;-0,654975681;-0,409144677;-0,770133819;1;0;0;0
-0,311719873;-0,562670954;-0,603235034;-0,930760963;1;0;0;0
-0,776673763;-0,255063269;-0,763760382;-0,587745933;1;0;0;0
-0,765424546;-0,395005055;-0,416803265;-0,343675344;1;0;0;0
-0,706864313;-0,653766149;-0,911574219;-0,761526762;1;0;0;0
-0,209266412;-0,202794911;-0,601279296;-0,466568812;1;0;0;0
-0,444918361;-0,772307304;-0,364566842;-0,415681074;1;0;0;0
-0,777888359;-0,649676915;-0,578783906;-0,335708788;1;0;0;0
-0,722678177;-0,703292335;-0,979328287;-0,356242586;1;0;0;0
-0,954991047;-0,682928636;-0,441533673;-0,992290416;1;0;0;0
-0,769672023;-0,72887213;-0,422865792;-0,554647311;1;0;0;0
-0,810414973;-0,369733243;-0,675863675;-0,707562719;1;0;0;0
-0,934433191;-0,92199245;-0,908922995;-0,368482259;1;0;0;0
-0,905691306;-0,33762136;-0,912407907;-0,539250545;1;0;0;0
-0,994399687;-0,56154078;-0,895475799;-0,743052108;1;0;0;0
-0,931285004;-0,45544747;-0,204123768;-0,697234567;1;0;0;0
-0,242130096;-0,631598742;-0,369848019;-0,74141169;1;0;0;0
-0,29794526;-0,312674146;-0,271541554;-0,831427043;1;0;0;0
-0,327829018;-0,897800738;-0,956047463;-0,673190358;1;0;0;0
-0,336260626;-0,471216984;-0,493167594;-0,959088797;1;0;0;0
-0,291339675;-0,650802689;-0,625355469;-0,418000414;1;0;0;0
-0,367296168;-0,260406292;-0,203846073;-0,241346394;1;0;0;0
-0,225680223;-0,36528903;-0,218994501;-0,839216208;1;0;0;0
-0,258872009;-0,877206514;-0,346554181;-0,71481487;1;0;0;0
-0,262001174;-0,471903038;-0,364845999;-0,58535051;1;0;0;0
-0,834386302;-0,766295236;-0,567661294;-0,770889119;1;0;0;0
-0,267341331;-0,970713634;-0,657490253;-0,487311156;1;0;0;0
-0,658882891;-0,67159798;-0,524684447;-0,327994341;1;0;0;0
-0,555771954;-0,343865826;-0,931235092;-0,712023996;1;0;0;0
-0,745765267;-0,217445271;-0,859589819;-0,320199452;1;0;0;0
-0,951637533;-0,343013229;-0,485505643;-0,428770204;1;0;0;0
-0,414991591;-0,804671999;-0,266007818;-0,695948177;1;0;0;0
-0,4372397;-0,625615443;-0,350612263;-0,612897049;1;0;0;0
-0,57257265;-0,542678503;-0,264378813;-0,861989426;1;0;0;0
-0,943430539;-0,382548177;-0,910894272;-0,874599987;1;0;0;0
-0,520901584;-0,826373019;-0,99811139;-0,461706885;1;0;0;0
-0,420436879;-0,853823055;-0,322975244;-0,233263585;1;0;0;0
-0,586927328;-0,459337903;-0,569730827;-0,774676144;1;0;0;0
-0,440769335;-0,958965087;-0,446450038;-0,50559682;1;0;0;0
-0,314718964;-0,625369549;-0,659017162;-0,296574819;1;0;0;0
-0,623062224;-0,783193984;-0,267616544;-0,93086006;1;0;0;0
-0,691026104;-0,864915981;-0,550051164;-0,855289453;1;0;0;0
-0,393049188;-0,827298197;-0,530343647;-0,872280663;1;0;0;0
-0,401718056;-0,720666898;-0,671876495;-0,801051078;1;0;0;0
-0,303744591;-0,620590613;-0,96546076;-0,728144009;1;0;0;0
-0,989233643;-0,402298161;-0,840088613;-0,551717901;1;0;0;0
-0,642113453;-0,574685268;-0,304101057;-0,627126572;1;0;0;0
-0,625792273;-0,36703773;-0,249194133;-0,749730466;1;0;0;0
-0,903157137;-0,432316791;-0,308056071;-0,792749357;1;0;0;0
-0,881315569;-0,940253003;-0,620541843;-0,741014633;1;0;0;0
-0,811329924;-0,807403788;-0,507704758;-0,425018389;1;0;0;0
-0,52455118;-0,922299928;-0,263478179;-0,497792952;1;0;0;0
-0,915398459;-0,526777432;-0,661323062;-0,405253429;1;0;0;0
-0,779080071;-0,868138456;-0,770601868;-0,677908325;1;0;0;0
-0,241311474;-0,510687872;-0,613998794;-0,72491436;1;0;0;0
-0,518595622;-0,789903531;-0,335828472;-0,734049275;1;0;0;0
-0,371239646;-0,451691708;-0,585677732;-0,484203134;1;0;0;0
-0,285143879;-0,86317133;-0,842675189;-0,795907426;1;0;0;0
-0,518103224;-0,956569764;-0,771730179;-0,908565797;1;0;0;0
